Date,Open,High,Low,Close,Adj Close,Volume
2010-03-04,29.897142,30.131428,29.804285,30.101429,20.228144,91510300
2010-03-05,30.705715,31.385714,30.661428,31.278572,21.019184,224905100
2010-03-08,31.430000,31.441429,31.178572,31.297142,21.031656,107472400
2010-03-09,31.187143,32.142857,31.127142,31.860001,21.409897,230064800
2010-03-10,31.975714,32.211430,31.885714,32.119999,21.584620,149054500
2010-03-11,31.987143,32.214287,31.902857,32.214287,21.647985,101425100
2010-03-12,32.481430,32.532856,32.250000,32.371429,21.753580,104080900
2010-03-15,32.197144,32.214287,31.464285,31.977142,21.488615,123375700
2010-03-16,32.025715,32.139999,31.787144,32.064285,21.547176,111727000
2010-03-17,32.128571,32.349998,31.895714,32.017143,21.515501,112739200
2010-03-18,32.014286,32.142857,31.801428,32.092857,21.566387,85527400
2010-03-19,32.112858,32.177143,31.604286,31.750000,21.335979,139861400
2010-03-22,31.495714,32.285713,31.450001,32.107143,21.575981,114104900
2010-03-23,32.234287,32.682858,32.014286,32.622856,21.922543,150607800
2010-03-24,32.520000,32.885715,32.501427,32.767143,22.019497,149445100
2010-03-25,32.988571,32.995716,32.321430,32.378571,21.758381,135571100
2010-03-26,32.707142,33.135715,32.650002,32.985714,22.166378,160218800
2010-03-29,33.285713,33.410000,33.088570,33.198570,22.309422,135186100
2010-03-30,33.799999,33.925713,33.464287,33.692856,22.641579,131827500
2010-03-31,33.641430,33.801430,33.494286,33.571430,22.559982,107664900
2010-04-01,33.915714,34.104286,33.250000,33.709999,22.653099,150786300
2010-04-05,33.568573,34.072857,33.538570,34.070000,22.895018,171126900
2010-04-06,34.028572,34.320000,33.857143,34.220001,22.995823,111754300
2010-04-07,34.221428,34.560001,34.094284,34.371429,23.097580,157125500
2010-04-08,34.348572,34.505714,34.005714,34.278572,23.035179,143247300
2010-04-09,34.490002,34.555714,34.351429,34.541428,23.211821,83545700
2010-04-12,34.599998,34.724285,34.544285,34.612858,23.259821,83256600
2010-04-13,34.551430,34.685715,34.444286,34.632858,23.273260,76552700
2010-04-14,35.040001,35.115715,34.867142,35.098572,23.586216,101019100
2010-04-15,35.111427,35.575714,35.072857,35.560001,23.896299,94196200
2010-04-16,35.509998,35.877144,34.935715,35.342857,23.750383,187636400
2010-04-19,35.290001,35.412857,34.538570,35.295715,23.718702,141731100
2010-04-20,35.505714,35.607143,34.708572,34.941429,23.480618,184581600
2010-04-21,36.971428,37.178570,36.532856,37.031429,24.885105,245597800
2010-04-22,36.891430,38.107143,36.599998,38.067142,25.581097,198356200
2010-04-23,38.284286,38.882858,38.142857,38.689999,25.999655,199238900
2010-04-26,38.840000,38.922855,38.312859,38.500000,25.871977,119767200
2010-04-27,38.181427,38.262856,37.217144,37.434284,25.155817,177335900
2010-04-28,37.607143,37.714287,36.630001,37.371429,25.113581,189600600
2010-04-29,37.574287,38.571430,37.430000,38.377144,25.789421,139710200
2010-04-30,38.472858,38.652859,37.285713,37.298573,25.064619,135615900
2010-05-03,37.691429,38.268570,37.554287,38.049999,25.569574,113585500
2010-05-04,37.555714,37.612858,36.678570,36.954285,24.833256,180954900
2010-05-05,36.147144,36.877144,35.532856,36.570000,24.575020,220775800
2010-05-06,36.261429,36.892857,28.464285,35.178570,23.639975,321465200
2010-05-07,34.815716,35.224285,32.172855,33.694286,22.642538,419004600
2010-05-10,35.750000,36.378571,35.504284,36.284286,24.383011,246076600
2010-05-11,35.977142,37.127144,35.785713,36.645714,24.625898,212226700
2010-05-12,37.034286,37.590000,36.957142,37.441429,25.160612,163594900
2010-05-13,37.602856,37.857143,36.628571,36.908573,24.802532,149928100
2010-05-14,36.451427,36.639999,35.642857,36.259998,24.366697,189840700
2010-05-17,36.385715,36.597141,35.387142,36.317142,24.405098,190708700
2010-05-18,36.711430,36.935715,35.751427,36.051430,24.226538,195669600
2010-05-19,35.642857,36.131428,34.978573,35.477142,23.840612,256431700
2010-05-20,34.554287,34.835712,33.744286,33.965714,22.824944,320728800
2010-05-21,33.259998,34.928570,33.049999,34.617142,23.262693,305972800
2010-05-24,35.325714,35.842857,35.180000,35.251427,23.688940,188559700
2010-05-25,34.192856,35.251427,33.880001,35.031429,23.541098,262001600
2010-05-26,35.725716,36.018570,34.821430,34.872856,23.434538,212663500
2010-05-27,35.799999,36.270000,35.587143,36.192856,24.321573,166570600
2010-05-28,37.055714,37.057144,36.192856,36.697144,24.660456,203903700
2010-06-01,37.098572,37.991428,36.994286,37.261429,25.039656,219118200
2010-06-02,37.791428,37.828571,37.189999,37.707142,25.339180,172137000
2010-06-03,37.882858,37.935715,37.201427,37.588570,25.259499,162526700
2010-06-04,36.887142,37.414288,36.375713,36.565716,24.572134,189576100
2010-06-07,36.898571,37.021427,35.792858,35.848572,24.090216,221735500
2010-06-08,36.177143,36.257141,35.092857,35.618572,23.935652,250192600
2010-06-09,35.924286,35.985714,34.641430,34.742859,23.347176,213657500
2010-06-10,34.977142,35.854286,34.599998,35.787144,24.048941,194089000
2010-06-11,35.461430,36.265713,35.338570,36.215714,24.336937,136439800
2010-06-14,36.565716,37.021427,36.287144,36.325714,24.410858,150740100
2010-06-15,36.520000,37.121429,36.500000,37.098572,24.930223,146268500
2010-06-16,37.299999,38.250000,37.232857,38.178570,25.655975,195919500
2010-06-17,38.657143,38.985714,38.500000,38.838570,26.099497,218213800
2010-06-18,38.892857,39.285713,38.774284,39.152859,26.310696,196155400
2010-06-21,39.669998,39.858570,38.389999,38.595715,25.936295,194122600
2010-06-22,38.880001,39.424286,38.785713,39.121429,26.289581,179315500
2010-06-23,39.225716,39.237144,38.271427,38.709999,26.013094,192114300
2010-06-24,38.714287,39.028572,38.299999,38.428570,25.823971,178569300
2010-06-25,38.580002,38.610001,37.972858,38.099998,25.603174,137485600
2010-06-28,38.132858,38.535713,37.788570,38.328571,25.756779,146237000
2010-06-29,37.731430,37.770000,36.328571,36.595715,24.592295,283336200
2010-06-30,36.672855,36.852856,35.715714,35.932858,24.146856,184863000
2010-07-01,36.328571,36.400002,34.745716,35.497143,23.854055,255724000
2010-07-02,35.784286,35.847141,34.742859,35.277142,23.706213,173460700
2010-07-06,35.857143,36.114285,35.165714,35.518570,23.868458,153808900
2010-07-07,35.784286,36.967144,35.678570,36.952858,24.832302,163639000
2010-07-08,37.497143,37.557144,36.412857,36.869999,24.776615,184536100
2010-07-09,36.698570,37.128571,36.451427,37.088570,24.923500,108330600
2010-07-12,36.932858,37.407143,36.408573,36.755714,24.699812,140719600
2010-07-13,36.617142,36.628571,35.204285,35.971428,24.172779,297731000
2010-07-14,35.625713,36.542858,35.571430,36.104286,24.262056,203011900
2010-07-15,35.461430,36.709999,35.328571,35.921429,24.139175,206216500
2010-07-16,36.168571,36.424286,35.487144,35.700001,23.990379,259964600
2010-07-19,35.697144,35.697144,34.228573,35.082859,23.575653,256119500
2010-07-20,34.700001,36.128571,34.287144,35.984287,24.181419,268737700
2010-07-21,37.869999,37.878571,36.285713,36.320000,24.407017,296417800
2010-07-22,36.811428,37.142857,36.472858,37.002857,24.865896,161329700
2010-07-23,36.727142,37.197144,36.611427,37.134285,24.954214,133347200
2010-07-26,37.142857,37.157143,36.815716,37.040001,24.890862,105137900
2010-07-27,37.267143,37.828571,37.185715,37.725716,25.351658,146192900
2010-07-28,37.667141,37.998573,37.178570,37.279999,25.052139,129996300
2010-07-29,37.244286,37.521427,36.585712,36.872856,24.778536,160951700
2010-07-30,36.555714,37.099998,36.414288,36.750000,24.695980,112052500
2010-08-02,37.205715,37.512856,37.088570,37.407143,25.137575,107013900
2010-08-03,37.287144,37.608570,37.060001,37.418571,25.145260,104413400
2010-08-04,37.548573,37.754284,37.187141,37.568573,25.246058,105093800
2010-08-05,37.389999,37.597141,37.221428,37.385715,25.123177,72274300
2010-08-06,37.111427,37.355713,36.804287,37.155716,24.968616,111224400
2010-08-09,37.354286,37.450001,37.081429,37.392857,25.127975,75782000
2010-08-10,37.121429,37.207142,36.792858,37.058571,24.903334,112980000
2010-08-11,36.485714,36.527142,35.687141,35.741428,24.018219,155013600
2010-08-12,35.241428,36.157143,35.160000,35.970001,24.171816,133730100
2010-08-13,35.950001,35.982857,35.584286,35.585712,23.913574,88717300
2010-08-16,35.368572,35.715714,35.231430,35.377144,23.773415,79607500
2010-08-17,35.725716,36.375713,35.599998,35.995716,24.189100,105660100
2010-08-18,36.051430,36.381428,35.939999,36.152859,24.294704,84924000
2010-08-19,36.119999,36.211430,35.525715,35.697144,23.988459,106676500
2010-08-20,35.627144,36.274284,35.571430,35.662857,23.965420,96057500
2010-08-23,35.970001,36.000000,35.035713,35.114285,23.596777,103510400
2010-08-24,34.667141,34.714287,34.092857,34.275715,23.033258,150641400
2010-08-25,34.005714,34.855713,33.885715,34.698570,23.317417,149216900
2010-08-26,35.064285,35.107143,34.325714,34.325714,23.066858,116626300
2010-08-27,34.535713,34.658573,33.651428,34.517143,23.195499,137097800
2010-08-30,34.394287,35.107143,34.382858,34.642857,23.279978,95822300
2010-08-31,34.549999,34.937141,34.335712,34.728573,23.337580,105196700
2010-09-01,35.352856,35.922855,35.182858,35.761429,24.031658,174259400
2010-09-02,35.894287,36.024284,35.509998,36.024284,24.208294,103856900
2010-09-03,36.441429,36.968571,36.357143,36.967144,24.841900,130197200
2010-09-07,36.662857,37.075714,36.607143,36.830002,24.749739,85639400
2010-09-08,37.111427,37.770000,37.014286,37.560001,25.240299,131637800
2010-09-09,37.862858,38.074287,37.560001,37.581429,25.254692,109643800
2010-09-10,37.598572,37.785713,37.342857,37.630001,25.287340,96885600
2010-09-13,37.974285,38.325714,37.965714,38.148571,25.635815,97195000
2010-09-14,38.029999,38.452858,37.931427,38.294285,25.733740,102037600
2010-09-15,38.310001,38.625713,38.262856,38.602856,25.941095,107342200
2010-09-16,38.605713,39.524284,38.500000,39.509998,26.550694,163025800
2010-09-17,39.669998,39.708572,39.097141,39.338570,26.435490,158619300
2010-09-20,39.439999,40.540001,39.407143,40.461430,27.190060,164669400
2010-09-21,40.551430,41.049999,40.398571,40.538570,27.241896,167018600
2010-09-22,40.387142,41.139999,40.344284,41.107143,27.623968,146322400
2010-09-23,40.904285,41.822857,40.857143,41.274284,27.736303,196529200
2010-09-24,41.728573,41.932858,41.507141,41.759998,28.062693,162372000
2010-09-27,41.997143,42.104286,41.572857,41.594284,27.951332,120708700
2010-09-28,41.681427,41.681427,39.285713,40.980000,27.538542,258760600
2010-09-29,41.032856,41.401428,40.857143,41.052856,27.587490,117411000
2010-09-30,41.285713,41.428570,40.178570,40.535713,27.239973,168347900
2010-10-01,40.878571,40.939999,40.192856,40.360001,27.121899,112035700
2010-10-04,40.228573,40.414288,39.681427,39.805714,26.749413,108825500
2010-10-05,40.285713,41.349998,40.259998,41.277142,27.738211,125491800
2010-10-06,41.369999,41.712856,40.751427,41.312859,27.762213,167717200
2010-10-07,41.477142,41.497143,40.987144,41.317142,27.765099,102099900
2010-10-08,41.672855,42.071430,41.428570,42.009998,28.230688,164600800
2010-10-11,42.105713,42.462856,42.085712,42.194286,28.354528,106938300
2010-10-12,42.201427,42.785713,41.784286,42.648571,28.659813,139636000
2010-10-13,42.885715,43.137142,42.828571,42.877144,28.813412,157523100
2010-10-14,43.098572,43.209999,42.914288,43.187141,29.021738,108824100
2010-10-15,43.919998,45.000000,43.558571,44.962856,30.215010,230548500
2010-10-18,45.495716,45.571430,44.898571,45.428570,30.527967,273252700
2010-10-19,43.342857,44.824287,42.860001,44.212856,29.711012,308196000
2010-10-20,44.142857,44.892857,43.838570,44.361427,29.810854,180406100
2010-10-21,44.622856,44.962856,43.828571,44.217144,29.713896,137865000
2010-10-22,44.152859,44.291428,43.757141,43.924286,29.517092,93194500
2010-10-25,44.155716,44.514286,44.062859,44.119999,29.648617,98115500
2010-10-26,43.838570,44.248573,43.664288,44.007141,29.572775,98232400
2010-10-27,43.950001,44.271427,43.657143,43.975716,29.551661,99750700
2010-10-28,43.992859,44.000000,42.985714,43.605713,29.303013,137762800
2010-10-29,43.461430,43.697144,42.981430,42.997143,28.894049,107627800
2010-11-01,43.174286,43.657143,43.171429,43.454285,29.201252,105972300
2010-11-02,43.857143,44.312859,43.857143,44.194286,29.698532,108482500
2010-11-03,44.481430,44.697144,44.075714,44.685715,30.028772,127087100
2010-11-04,45.064285,45.740002,45.004284,45.467144,30.553896,160622000
2010-11-05,45.427143,45.652859,45.250000,45.304287,30.444448,90313300
2010-11-08,45.314285,45.681427,45.251427,45.517143,30.587496,70439600
2010-11-09,45.864285,45.900002,44.928570,45.154285,30.343655,95886000
2010-11-10,45.234287,45.538570,44.792858,45.432858,30.530851,96056800
2010-11-11,45.000000,45.485714,44.892857,45.235714,30.398371,90321000
2010-11-12,45.142857,45.214287,43.375713,44.004284,29.570858,198961700
2010-11-15,44.065716,44.362858,43.752857,43.862858,29.475811,100901500
2010-11-16,43.674286,43.942856,42.759998,43.084286,28.952610,164412500
2010-11-17,43.028572,43.427143,42.537144,42.928570,28.847979,119862400
2010-11-18,43.599998,44.238571,43.527142,44.061428,29.609255,123622800
2010-11-19,43.995716,44.057144,43.605713,43.818573,29.446045,96210800
2010-11-22,43.811428,44.765713,43.695713,44.765713,30.082533,98268800
2010-11-23,44.349998,44.535713,43.794285,44.104286,29.638050,129861900
2010-11-24,44.571430,45.057144,44.535713,44.971428,30.220772,103431300
2010-11-26,44.820000,45.385715,44.705715,45.000000,30.239969,59396400
2010-11-29,45.071430,45.354286,44.482857,45.267143,30.419497,111446300
2010-11-30,44.791428,44.908573,44.410000,44.450001,29.870371,125464500
2010-12-01,45.038570,45.392857,45.000000,45.200001,30.374369,115437700
2010-12-02,45.361427,45.571430,44.984287,45.450001,30.542376,115709300
2010-12-03,45.287144,45.521427,45.191429,45.348572,30.474209,85523200
2010-12-06,45.520000,46.047142,45.488571,45.735714,30.734369,112120400
2010-12-07,46.257141,46.284286,45.445713,45.458572,30.548128,97863500
2010-12-08,45.661430,45.860001,45.301430,45.858570,30.816925,80483900
2010-12-09,46.018570,46.071430,45.574287,45.680000,30.696932,73537800
2010-12-10,45.664288,45.864285,45.514286,45.794285,30.773731,65627800
2010-12-13,46.338570,46.437141,45.857143,45.952858,30.880293,109953900
2010-12-14,45.961430,46.077145,45.571430,45.755714,30.747803,87752000
2010-12-15,45.714287,46.142857,45.598572,45.765713,30.754528,104328000
2010-12-16,45.869999,46.087143,45.728573,45.892857,30.839972,80507700
2010-12-17,45.947144,45.970001,45.747143,45.801430,30.778528,96732300
2010-12-20,45.942856,46.178570,45.461430,46.029999,30.932127,96402600
2010-12-21,46.142857,46.341427,46.007141,46.314285,31.123171,64088500
2010-12-22,46.337143,46.531429,46.221428,46.451427,31.215328,66480400
2010-12-23,46.428570,46.450001,46.167141,46.228573,31.065569,55789300
2010-12-27,46.121429,46.491428,45.931427,46.382858,31.169252,62454000
2010-12-28,46.558571,46.665714,46.437141,46.495716,31.245087,43981000
2010-12-29,46.602856,46.635715,46.442856,46.470001,31.227812,40784800
2010-12-30,46.497143,46.501427,46.150002,46.237144,31.071333,39373600
2010-12-31,46.135715,46.211430,45.901428,46.080002,30.965734,48377000
2011-01-03,46.520000,47.180000,46.405716,47.081429,31.638695,111284600
2011-01-04,47.491428,47.500000,46.878571,47.327145,31.803814,77270200
2011-01-05,47.078571,47.762856,47.071430,47.714287,32.063969,63879900
2011-01-06,47.817142,47.892857,47.557144,47.675713,32.038055,75107200
2011-01-07,47.712856,48.049999,47.414288,48.017143,32.267494,77982800
2011-01-10,48.404285,49.032856,48.167141,48.921429,32.875168,112140000
2011-01-11,49.268570,49.279999,48.495716,48.805714,32.797409,111027000
2011-01-12,49.035713,49.204285,48.857143,49.202858,33.064281,75647600
2011-01-13,49.308571,49.520000,49.121429,49.382858,33.185257,74195100
2011-01-14,49.412857,49.782856,49.205715,49.782856,33.454048,77210000
2011-01-18,47.074287,49.251427,46.571430,48.664288,32.702374,470249500
2011-01-19,49.764286,49.799999,48.125713,48.405716,32.528610,283903200
2011-01-20,48.061428,48.328571,47.160000,47.525715,31.937254,191197300
2011-01-21,47.681427,47.840000,46.661430,46.674286,31.365086,188600300
2011-01-24,46.695713,48.207142,46.674286,48.207142,32.395172,143670800
2011-01-25,48.047142,48.777142,47.795715,48.771427,32.774368,136717000
2011-01-26,48.994286,49.371429,48.785713,49.121429,33.009563,126718900
2011-01-27,49.111427,49.241428,48.975716,49.029999,32.948135,71256500
2011-01-28,49.167141,49.200001,47.647144,48.014286,32.265572,148014300
2011-01-31,47.971428,48.577145,47.757141,48.474285,32.574692,94311700
2011-02-01,48.757141,49.378571,48.711430,49.290001,33.122852,106658300
2011-02-02,49.207142,49.321430,49.078571,49.188572,33.054684,64738800
2011-02-03,49.114285,49.177143,48.364285,49.062859,32.970207,98449400
2011-02-04,49.091427,49.528572,49.072857,49.500000,33.263973,80460100
2011-02-07,49.698570,50.464287,49.662857,50.268570,33.780460,121255400
2011-02-08,50.525715,50.788570,50.307144,50.742859,34.099167,95260200
2011-02-09,50.741428,51.285713,50.695713,51.165714,34.383324,120686300
2011-02-10,51.055714,51.428570,49.714287,50.648571,34.035820,232137500
2011-02-11,50.678570,51.114285,50.505714,50.978573,34.257572,91893200
2011-02-14,50.970001,51.354286,50.958572,51.311428,34.481251,77604100
2011-02-15,51.312859,51.424286,51.078571,51.414288,34.550369,71043700
2011-02-16,51.542858,52.128571,51.500000,51.875713,34.860443,120289400
2011-02-17,51.035713,51.467144,50.931427,51.185715,34.396759,132645800
2011-02-18,51.244286,51.357143,49.931427,50.080002,33.653728,204014300
2011-02-22,48.878571,49.342857,48.245716,48.372856,32.506523,218138900
2011-02-23,48.395714,49.234287,48.372856,48.945713,32.891483,167963600
2011-02-24,49.145714,49.307144,48.338570,48.982857,32.916458,124975200
2011-02-25,49.322857,49.775715,49.257141,49.737144,33.423336,95004700
2011-02-28,50.177143,50.721428,50.160000,50.458572,33.908138,100768500
2011-03-01,50.781429,50.817142,49.668571,49.901428,33.533730,114034200
2011-03-02,49.994286,50.621429,49.771427,50.302856,33.803493,150647700
2011-03-03,51.027142,51.398571,50.845715,51.365715,34.517735,125197100
2011-03-04,51.438572,51.470001,51.107143,51.428570,34.559971,113316700
2011-03-07,51.628571,51.667141,50.187141,50.765713,34.114521,136530800
2011-03-08,50.701427,51.057144,50.321430,50.822857,34.152924,89079200
2011-03-09,50.669998,50.680000,50.085712,50.352856,33.837082,113326500
2011-03-10,49.874287,49.967144,49.271427,49.524284,33.280289,126884800
2011-03-11,49.332859,50.331429,49.285713,50.284286,33.791019,117770100
2011-03-14,50.454285,50.925713,50.187141,50.508572,33.941738,108989300
2011-03-15,48.871429,49.691429,48.585712,49.347141,33.161251,180270300
2011-03-16,48.857143,49.000000,46.608570,47.144287,31.680927,290502800
2011-03-17,48.118572,48.515713,47.237144,47.805714,32.125408,164855600
2011-03-18,48.161430,48.314285,47.142857,47.238571,31.744289,188303500
2011-03-21,47.998573,48.534286,47.894287,48.471428,32.572777,102350500
2011-03-22,48.937141,48.945713,48.448570,48.742859,32.755173,81480700
2011-03-23,48.468571,48.602856,47.992859,48.455715,32.562214,93249100
2011-03-24,48.835712,49.428570,48.408573,49.281429,33.117088,101178000
2011-03-25,49.724285,50.294285,49.574287,50.220001,33.747810,112227500
2011-03-28,50.450001,50.617142,50.062859,50.062859,33.642200,77338800
2011-03-29,49.665714,50.137142,49.437141,50.137142,33.692135,88225200
2011-03-30,50.091427,50.125713,49.634285,49.804287,33.468452,82351500
2011-03-31,49.480000,49.971428,49.437141,49.787144,33.456932,68504800
2011-04-01,50.158573,50.227142,49.042858,49.222858,33.077728,104665400
2011-04-04,49.187141,49.228573,48.342857,48.741428,32.754211,115021200
2011-04-05,48.141430,48.892857,48.000000,48.412857,32.533401,120682800
2011-04-06,48.745716,49.128571,48.162857,48.291428,32.451805,100634800
2011-04-07,48.299999,48.632858,48.004284,48.297142,32.455650,93361800
2011-04-08,48.560001,48.592857,47.707142,47.865715,32.165730,94383800
2011-04-11,47.722858,47.952858,47.145714,47.257141,31.756765,99736700
2011-04-12,47.212856,47.675713,47.171429,47.485714,31.910364,106409800
2011-04-13,47.860001,48.020000,47.502857,48.018570,32.268440,86555000
2011-04-14,47.828571,48.000000,47.437141,47.488571,31.912287,75450200
2011-04-15,47.614285,47.662857,46.685715,46.779999,31.436131,113401400
2011-04-18,46.585712,47.461430,45.737144,47.407143,31.857578,152474700
2011-04-19,47.585712,48.282856,47.387142,48.265713,32.434528,104844600
2011-04-20,49.072857,49.392857,48.785713,48.915714,32.871330,175166600
2011-04-21,50.714287,50.732857,49.788570,50.099998,33.667171,188452600
2011-04-25,50.048573,50.535713,50.042858,50.430000,33.888927,66636500
2011-04-26,50.517143,50.712856,49.907143,50.060001,33.640289,84700000
2011-04-27,50.320000,50.335712,49.585712,50.021427,33.614368,89053300
2011-04-28,49.455715,49.964287,49.360001,49.535713,33.287975,90239800
2011-04-29,49.540001,50.564285,49.524284,50.018570,33.612450,251586300
2011-05-02,49.962856,50.067142,49.357143,49.468571,33.242855,110678400
2011-05-03,49.712856,49.984287,49.374287,49.742859,33.427162,78337000
2011-05-04,49.751427,50.261429,49.554287,49.938572,33.558693,97312600
2011-05-05,49.771427,50.135715,49.435715,49.535713,33.287975,83992300
2011-05-06,49.955715,50.000000,49.458572,49.522858,33.279331,70033600
2011-05-09,49.694286,49.885715,49.504284,49.657143,33.369564,51186800
2011-05-10,49.841427,49.955715,49.522858,49.921429,33.547165,70522900
2011-05-11,49.860001,50.000000,49.320000,49.604286,33.334049,84000000
2011-05-12,49.445713,49.588570,48.895714,49.509998,33.270683,80500000
2011-05-13,49.380001,49.464287,48.621429,48.642857,32.687977,81529000
2011-05-16,48.457142,48.745716,47.514286,47.614285,31.996769,112443800
2011-05-17,47.428570,48.020000,47.247143,48.020000,32.269405,113083600
2011-05-18,48.067142,48.721428,48.000000,48.552856,32.627487,83694100
2011-05-19,48.868572,48.915714,48.381428,48.647144,32.690849,65292500
2011-05-20,48.508572,48.707142,47.860001,47.888573,32.181099,84492100
2011-05-23,47.138573,47.997143,47.060001,47.771427,32.102371,95900000
2011-05-24,47.928570,47.985714,47.334286,47.455715,31.890202,80481800
2011-05-25,47.632858,48.365715,47.549999,48.111427,32.330845,73556000
2011-05-26,47.995716,48.127144,47.775715,47.857143,32.159966,55640200
2011-05-27,47.828571,48.232857,47.758572,48.201427,32.391327,50899800
2011-05-31,48.728573,49.689999,48.714287,49.689999,33.391644,104438600
2011-06-01,49.838570,50.304287,49.235714,49.358570,33.168930,138670700
2011-06-02,49.500000,49.711430,49.185715,49.442856,33.225567,84695800
2011-06-03,49.025715,49.332859,48.858570,49.062859,32.970207,78312500
2011-06-06,49.385715,49.578571,48.258572,48.291428,32.451805,115485300
2011-06-07,48.310001,48.317142,47.414288,47.434284,31.875807,132446300
2011-06-08,47.397144,47.828571,47.235714,47.462856,31.895004,83430900
2011-06-09,47.607143,47.667141,47.250000,47.355713,31.823009,68772200
2011-06-10,47.221428,47.380001,46.501427,46.557144,31.286371,108488800
2011-06-13,46.742859,46.901428,46.438572,46.657143,31.353571,82368300
2011-06-14,47.142857,47.607143,47.044285,47.491428,31.914213,83642300
2011-06-15,47.107143,47.185715,46.411430,46.678570,31.367975,99799000
2011-06-16,46.700001,46.954285,45.475716,46.451427,31.215328,127647800
2011-06-17,46.998573,47.035713,45.622856,45.751427,30.744926,153755000
2011-06-20,45.337143,45.385715,44.357143,45.045715,30.270702,160161400
2011-06-21,45.240002,46.542858,45.028572,46.471428,31.228775,123345600
2011-06-22,46.451427,46.985714,46.054287,46.087143,30.970528,97645800
2011-06-23,45.562859,47.384285,45.445713,47.318573,31.798050,139939800
2011-06-24,47.338570,47.592857,46.441429,46.621429,31.329573,109951800
2011-06-27,46.798573,47.700001,46.750000,47.434284,31.875807,84953400
2011-06-28,47.664288,48.099998,47.634285,47.894287,32.184937,73574900
2011-06-29,48.005714,48.052856,47.411430,47.720001,32.067814,88136300
2011-06-30,47.814285,48.018570,47.548573,47.952858,32.224289,80738700
2011-07-01,47.992859,49.071430,47.742859,49.037144,32.952934,108828300
2011-07-05,49.000000,49.975716,48.928570,49.918571,33.545250,88763500
2011-07-06,49.849998,50.585712,49.529999,50.251427,33.768929,111156500
2011-07-07,50.667141,51.142857,50.571430,51.028572,34.291180,99915900
2011-07-08,50.477142,51.428570,50.314285,51.387142,34.532135,122408300
2011-07-11,50.905716,51.395714,50.402859,50.571430,33.983971,110668600
2011-07-12,50.504284,51.097141,49.802856,50.535713,33.959972,112902300
2011-07-13,51.189999,51.428570,50.911430,51.145714,34.369888,97909700
2011-07-14,51.572857,51.658573,50.905716,51.110001,34.345882,107633400
2011-07-15,51.595715,52.142857,51.310001,52.131428,35.032284,121116800
